City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
202,Fortuna,US,40.5982,-124.1573,56.48,94,90,5.75,overcast clouds,2021-07-17 12:14:18
203,Cabo San Lucas,MX,22.8909,-109.9124,83.52,68,33,0.96,scattered clouds,2021-07-17 12:14:18
204,Bani,DO,18.2833,-70.3333,78.85,75,77,11.07,broken clouds,2021-07-17 12:14:19
205,Longyearbyen,SJ,78.2186,15.6401,51.64,66,75,3.44,broken clouds,2021-07-17 12:14:19
206,Salinas,US,36.6777,-121.6555,56.82,85,90,0.0,mist,2021-07-17 12:12:55
207,Fenton,US,42.7978,-83.7049,66.31,91,75,9.22,broken clouds,2021-07-17 12:14:20
208,Munkebo,DK,55.4618,10.5558,72.66,60,0,15.75,clear sky,2021-07-17 12:14:20
209,Upernavik,GL,72.7868,-56.1549,38.61,86,98,12.19,overcast clouds,2021-07-17 12:10:17
210,Esperance,AU,-33.8667,121.9,56.34,73,100,1.52,overcast clouds,2021-07-17 12:14:20
211,Labuhan,ID,-6.8844,112.2051,79.9,74,78,8.32,broken clouds,2021-07-17 12:14:21
212,Ngunguru,NZ,-35.6167,174.5,60.17,81,12,16.53,few clouds,2021-07-17 12:14:21
213,Saint-Philippe,RE,-21.3585,55.7679,75.22,86,83,16.75,light rain,2021-07-17 12:14:21
214,Ancud,CL,-41.8697,-73.8203,33.33,84,9,2.39,clear sky,2021-07-17 12:14:21
215,Padang,ID,-0.9492,100.3543,82.45,83,9,2.68,clear sky,2021-07-17 12:14:22
216,Vilhena,BR,-12.7406,-60.1458,73.51,42,0,1.23,clear sky,2021-07-17 12:11:15
217,Nieuw Amsterdam,SR,5.8833,-55.0833,78.82,90,0,2.3,clear sky,2021-07-17 12:14:22
218,Ewa Beach,US,21.3156,-158.0072,78.75,67,75,11.99,broken clouds,2021-07-17 12:14:22
219,Sitka,US,57.0531,-135.33,57.09,88,75,0.0,broken clouds,2021-07-17 12:14:23
220,Prince Rupert,CA,54.3161,-130.3201,53.69,94,90,4.61,light rain,2021-07-17 12:10:26
221,Arraial Do Cabo,BR,-22.9661,-42.0278,73.26,83,40,3.44,scattered clouds,2021-07-17 12:14:23
222,Micheweni,TZ,-4.9667,39.8333,78.51,69,36,19.24,light rain,2021-07-17 12:14:23
223,Dhidhdhoo,MV,6.8833,73.1,82.27,79,42,12.21,scattered clouds,2021-07-17 12:14:24
224,Tevriz,RU,57.509,72.4042,63.66,76,74,5.7,light rain,2021-07-17 12:14:24
225,Lamar,US,33.6668,-95.5836,77.65,94,1,5.75,clear sky,2021-07-17 12:14:24
226,Passo De Camaragibe,BR,-9.2368,-35.4901,74.75,87,48,4.32,scattered clouds,2021-07-17 12:14:25
227,Clyde River,CA,70.4692,-68.5914,39.79,78,100,7.14,overcast clouds,2021-07-17 12:14:25
228,Dingle,PH,10.9995,122.6711,78.35,88,99,9.04,light rain,2021-07-17 12:14:25
229,Puri,IN,19.8,85.85,91.38,74,100,14.34,overcast clouds,2021-07-17 12:14:26
230,Ishigaki,JP,24.3448,124.1572,83.71,79,99,13.51,overcast clouds,2021-07-17 12:14:26
231,Kavieng,PG,-2.5744,150.7967,83.12,75,86,7.54,overcast clouds,2021-07-17 12:14:26
232,Tonneins,FR,44.3921,0.3124,81.81,64,0,6.91,clear sky,2021-07-17 12:14:26
233,Omboue,GA,-1.5746,9.2618,79.97,62,31,10.0,scattered clouds,2021-07-17 12:14:27
234,Chokurdakh,RU,70.6333,147.9167,42.71,90,100,12.77,overcast clouds,2021-07-17 12:14:27
235,Port Elizabeth,ZA,-33.918,25.5701,70.11,39,0,8.55,clear sky,2021-07-17 12:14:27
236,Biograd Na Moru,HR,43.9433,15.4519,79.5,51,86,9.51,overcast clouds,2021-07-17 12:14:28
237,Gardenstown,GB,57.671,-2.336,78.89,70,88,19.75,overcast clouds,2021-07-17 12:14:28
238,Helsinki,FI,60.1695,24.9355,83.77,31,0,5.99,clear sky,2021-07-17 12:14:28
239,Rocha,UY,-34.4833,-54.3333,47.52,81,63,10.54,broken clouds,2021-07-17 12:14:29
240,Bambous Virieux,MU,-20.3428,57.7575,71.22,63,24,21.25,few clouds,2021-07-17 12:14:29
241,Vung Tau,VN,10.346,107.0843,83.44,78,70,14.29,broken clouds,2021-07-17 12:14:29
242,Jimma,ET,7.6667,36.8333,63.34,97,100,1.34,moderate rain,2021-07-17 12:14:30
243,Port-Gentil,GA,-0.7193,8.7815,74.25,76,61,7.36,broken clouds,2021-07-17 12:14:14
244,Chuy,UY,-33.6971,-53.4616,47.7,87,35,9.13,scattered clouds,2021-07-17 12:14:30
245,Zhanakorgan,KZ,43.9098,67.2495,99.28,10,4,12.59,clear sky,2021-07-17 12:14:30
246,Mouila,GA,-1.8685,11.0559,90.73,46,75,0.72,broken clouds,2021-07-17 12:14:31
247,Broome,US,42.2506,-75.833,72.01,88,90,1.01,mist,2021-07-17 12:14:31
248,Bilma,NE,18.6853,12.9164,107.53,9,17,8.61,few clouds,2021-07-17 12:14:31
249,Roma,US,43.2128,-75.4557,68.95,93,90,1.01,overcast clouds,2021-07-17 12:14:31
250,Visby,SE,57.6409,18.296,80.85,53,0,5.75,clear sky,2021-07-17 12:14:32
251,Berlevag,NO,70.8578,29.0864,50.81,82,96,19.69,overcast clouds,2021-07-17 12:14:32
252,Talnakh,RU,69.4865,88.3972,56.5,77,98,3.53,overcast clouds,2021-07-17 12:14:32
253,Alghero,IT,40.5589,8.3181,82.49,57,40,11.5,scattered clouds,2021-07-17 12:14:33
254,Scottsbluff,US,41.8666,-103.6672,63.79,79,1,6.91,clear sky,2021-07-17 12:14:33
255,Novyy Urengoy,RU,66.0833,76.6333,56.16,59,100,3.22,overcast clouds,2021-07-17 12:14:33
256,Griffith,US,41.5284,-87.4237,69.73,94,90,1.01,overcast clouds,2021-07-17 12:14:34
257,Khorinsk,RU,52.1657,109.7726,71.58,72,97,5.91,overcast clouds,2021-07-17 12:14:34
258,Naze,JP,28.3667,129.4833,77.95,85,100,11.79,overcast clouds,2021-07-17 12:14:35
259,Bjornevatn,NO,69.6672,29.9847,61.14,67,40,12.66,scattered clouds,2021-07-17 12:14:35
260,Valparaiso,CL,-33.0393,-71.6273,47.48,72,0,5.75,clear sky,2021-07-17 12:14:35
261,Nevesinje,BA,43.2586,18.1133,68.81,40,99,10.76,overcast clouds,2021-07-17 12:14:36
262,Williams Lake,CA,52.1415,-122.1445,51.37,94,75,3.44,mist,2021-07-17 12:14:36
263,Butler,US,39.4501,-84.5666,72.52,89,90,4.61,mist,2021-07-17 12:14:36
264,Comodoro Rivadavia,AR,-45.8667,-67.5,39.38,73,34,18.19,scattered clouds,2021-07-17 12:11:11
265,Vallecillo,HN,14.5167,-87.4,65.79,97,48,2.04,scattered clouds,2021-07-17 12:14:37
266,Mandan,US,46.8267,-100.8896,69.78,88,1,7.0,clear sky,2021-07-17 12:14:38
267,Kiama,AU,-34.6833,150.8667,54.37,64,40,21.0,scattered clouds,2021-07-17 12:14:38
268,Kodinar,IN,20.7903,70.7031,86.09,75,52,16.64,broken clouds,2021-07-17 12:14:38
269,Ati,TD,13.2154,18.3353,83.43,59,99,18.01,overcast clouds,2021-07-17 12:14:39
270,Lorengau,PG,-2.0226,147.2712,81.84,81,73,4.45,broken clouds,2021-07-17 12:14:39
271,Kamariotissa,GR,40.4833,25.4667,93.22,65,0,3.51,clear sky,2021-07-17 12:14:39
272,Abhayapuri,IN,26.3333,90.6667,82.54,85,94,6.4,overcast clouds,2021-07-17 12:14:39
273,Boa Vista,BR,2.8197,-60.6733,78.78,83,40,4.61,scattered clouds,2021-07-17 12:14:40
274,Erenhot,CN,43.6475,111.9767,84.15,33,6,16.2,clear sky,2021-07-17 12:14:40
275,Yanji,CN,42.9075,129.5078,74.1,91,9,3.69,clear sky,2021-07-17 12:14:41
276,Port Shepstone,ZA,-30.7414,30.455,66.2,29,0,3.36,clear sky,2021-07-17 12:14:41
277,Buckeye,US,33.3703,-112.5838,85.12,64,100,6.91,overcast clouds,2021-07-17 12:14:41
278,Washington,US,47.5001,-120.5015,61.2,60,10,4.79,clear sky,2021-07-17 12:14:42
279,Solnechnyy,RU,50.7214,136.6319,73.04,56,8,9.48,clear sky,2021-07-17 12:14:42
280,Bom Jardim,BR,-7.7958,-35.5872,78.35,67,15,8.97,few clouds,2021-07-17 12:14:42
281,Creel,MX,27.75,-107.6333,54.14,86,14,3.62,few clouds,2021-07-17 12:14:43
282,Springbok,ZA,-29.6643,17.8865,66.9,16,0,10.25,clear sky,2021-07-17 12:14:43
283,Mancora,PE,-4.1078,-81.0475,70.3,75,99,1.74,overcast clouds,2021-07-17 12:14:43
284,Zhanaozen,KZ,43.3,52.8,96.75,14,0,8.68,clear sky,2021-07-17 12:14:44
285,Virginia Beach,US,36.8529,-75.978,83.01,83,20,8.05,few clouds,2021-07-17 12:12:30
286,Butembo,CD,0.15,29.2833,70.97,64,100,2.06,light rain,2021-07-17 12:14:44
287,Pacific Grove,US,36.6177,-121.9166,56.28,92,90,1.01,mist,2021-07-17 12:14:44
288,Tashtyp,RU,52.7939,89.8983,63.59,66,57,8.34,broken clouds,2021-07-17 12:14:45
289,Havoysund,NO,70.9963,24.6622,50.88,88,99,24.76,overcast clouds,2021-07-17 12:14:45
290,Concarneau,FR,47.875,-3.9225,79.05,51,0,10.31,clear sky,2021-07-17 12:14:45
291,Aswan,EG,24.0934,32.907,107.58,10,20,9.04,few clouds,2021-07-17 12:14:46
292,Besikduzu,TR,41.052,39.2284,82.29,73,10,5.23,clear sky,2021-07-17 12:14:46
293,Kyra,RU,49.5776,111.9753,60.93,97,100,4.65,light rain,2021-07-17 12:12:13
294,Hornepayne,CA,49.2138,-84.7705,64.4,56,0,8.84,clear sky,2021-07-17 12:14:46
295,Kondinskoye,RU,59.6481,67.41,69.04,44,77,6.15,broken clouds,2021-07-17 12:14:47
296,Maputo,MZ,-25.9653,32.5892,71.1,41,0,6.4,clear sky,2021-07-17 12:14:06
297,Avera,US,33.194,-82.5271,76.87,81,100,5.97,overcast clouds,2021-07-17 12:14:47
298,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,72.27,60,42,5.68,scattered clouds,2021-07-17 12:14:47
299,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,87,20,17.27,few clouds,2021-07-17 12:14:48
300,Kruisfontein,ZA,-34.0033,24.7314,67.89,26,0,10.47,clear sky,2021-07-17 12:14:48
301,Taperoa,BR,-7.2075,-36.8267,74.62,67,99,11.32,overcast clouds,2021-07-17 12:14:48
302,Chapais,CA,49.7834,-74.8492,62.38,63,5,3.13,clear sky,2021-07-17 12:14:48
303,Fairbanks,US,64.8378,-147.7164,61.25,82,1,4.61,smoke,2021-07-17 12:14:49
304,Olafsvik,IS,64.8945,-23.7142,51.73,87,26,8.3,scattered clouds,2021-07-17 12:14:49
305,Taksimo,RU,56.3444,114.8794,75.54,57,94,3.2,overcast clouds,2021-07-17 12:14:49
306,Warrnambool,AU,-38.3833,142.4833,51.82,78,92,22.17,overcast clouds,2021-07-17 12:14:50
307,Lewistown,US,40.5992,-77.5714,74.1,100,90,0.0,mist,2021-07-17 12:14:50
308,Sampit,ID,-2.5333,112.95,74.79,95,85,2.51,overcast clouds,2021-07-17 12:14:50
309,Pokrovsk,UA,48.282,37.1758,86.92,46,9,8.61,clear sky,2021-07-17 12:14:51
310,Anloga,GH,5.7947,0.8973,77.29,84,100,8.93,overcast clouds,2021-07-17 12:14:51
311,Nanortalik,GL,60.1432,-45.2371,47.89,79,100,7.49,overcast clouds,2021-07-17 12:14:51
312,Saldanha,ZA,-33.0117,17.9442,60.85,71,0,10.04,clear sky,2021-07-17 12:14:51
313,Dubbo,AU,-32.25,148.6167,48.33,66,90,10.36,overcast clouds,2021-07-17 12:14:52
314,San Cristobal,VE,7.7669,-72.225,68.18,83,63,4.41,broken clouds,2021-07-17 12:14:52
315,Teruel,ES,40.6667,-0.6667,81.88,22,0,10.22,clear sky,2021-07-17 12:14:52
316,Sumenep,ID,-7.0167,113.8667,79.5,77,98,10.6,overcast clouds,2021-07-17 12:14:53
317,Qasigiannguit,GL,68.8193,-51.1922,59.25,59,14,3.69,few clouds,2021-07-17 12:14:53
318,Constitucion,CL,-35.3333,-72.4167,44.73,61,0,13.58,clear sky,2021-07-17 12:14:53
319,Taltal,CL,-25.4,-70.4833,58.96,62,97,1.5,overcast clouds,2021-07-17 12:10:20
320,Constantine,DZ,36.365,6.6147,85.93,22,0,10.47,clear sky,2021-07-17 12:14:54
321,Richards Bay,ZA,-28.783,32.0377,71.83,40,0,5.3,clear sky,2021-07-17 12:14:54
322,Tayu,ID,-6.5397,111.0518,79.11,74,100,4.97,overcast clouds,2021-07-17 12:14:55
323,The Valley,AI,18.217,-63.0578,84.09,74,20,16.11,few clouds,2021-07-17 12:10:53
324,Ocu,JP,35.0044,135.8683,77.79,85,38,4.99,scattered clouds,2021-07-17 12:14:55
325,Tiarei,PF,-17.5333,-149.3333,75.0,73,13,25.66,few clouds,2021-07-17 12:14:55
326,Klaksvik,FO,62.2266,-6.589,52.72,83,33,23.4,scattered clouds,2021-07-17 12:14:56
327,Teguldet,RU,57.3064,88.1667,61.5,90,55,6.67,light rain,2021-07-17 12:14:56
328,Nsanje,MW,-16.92,35.262,78.85,38,15,7.27,few clouds,2021-07-17 12:14:56
329,Nabire,ID,-3.3667,135.4833,77.31,92,99,3.04,light rain,2021-07-17 12:14:57
330,Jutai,BR,-5.1833,-68.9,72.91,98,69,2.24,broken clouds,2021-07-17 12:14:57
331,Itacarambi,BR,-15.1022,-44.0919,77.05,41,3,4.74,clear sky,2021-07-17 12:14:57
332,Axim,GH,4.8699,-2.2405,80.71,71,96,11.81,overcast clouds,2021-07-17 12:14:58
333,Phangnga,TH,8.4509,98.5298,84.24,84,47,3.91,scattered clouds,2021-07-17 12:14:58
334,Nouakchott,MR,18.0858,-15.9785,80.53,76,15,13.04,few clouds,2021-07-17 12:14:58
335,Luena,AO,-11.7833,19.9167,79.5,22,59,8.23,broken clouds,2021-07-17 12:14:58
336,Dodge City,US,37.7528,-100.0171,74.71,84,40,3.0,scattered clouds,2021-07-17 12:11:14
337,Carutapera,BR,-1.195,-46.02,82.69,73,10,8.81,clear sky,2021-07-17 12:14:59
338,Mar Del Plata,AR,-38.0023,-57.5575,44.13,64,57,13.0,broken clouds,2021-07-17 12:14:59
339,Novovasylivka,UA,46.8315,35.7536,91.92,38,20,8.1,few clouds,2021-07-17 12:15:00
340,Bousso,TD,10.4795,16.7117,85.55,60,100,5.64,moderate rain,2021-07-17 12:15:00
341,Iqaluit,CA,63.7506,-68.5145,47.7,81,54,3.0,broken clouds,2021-07-17 12:15:00
342,Cayenne,GF,4.9333,-52.3333,80.64,83,20,2.3,few clouds,2021-07-17 12:15:00
343,Panama City,PA,8.9936,-79.5197,82.06,94,20,2.3,few clouds,2021-07-17 12:15:01
344,Dabakala,CI,8.3667,-4.4333,73.85,94,100,2.84,light rain,2021-07-17 12:15:02
345,Seoul,KR,37.5683,126.9778,80.08,70,68,5.86,broken clouds,2021-07-17 12:15:03
346,Aboisso,CI,5.4678,-3.2071,80.6,77,96,9.08,light rain,2021-07-17 12:15:03
347,Uong Bi,VN,21.0333,106.7833,87.78,74,95,5.35,overcast clouds,2021-07-17 12:15:03
348,Sioux Lookout,CA,50.1001,-91.917,67.12,60,9,3.85,clear sky,2021-07-17 12:15:04
349,Tahoua,NE,14.8888,5.2692,93.22,42,47,14.97,scattered clouds,2021-07-17 12:15:04
350,Gouyave,GD,12.1646,-61.7296,80.04,77,10,16.42,clear sky,2021-07-17 12:15:04
351,Sibolga,ID,1.7427,98.7792,77.38,86,41,1.48,scattered clouds,2021-07-17 12:15:05
352,Paamiut,GL,61.994,-49.6678,44.73,95,100,4.74,light rain,2021-07-17 12:15:05
353,Porbandar,IN,21.6422,69.6093,86.02,78,71,18.12,broken clouds,2021-07-17 12:15:05
354,Guerrero Negro,MX,27.9769,-114.0611,66.38,90,5,9.33,clear sky,2021-07-17 12:15:06
355,Prizren,XK,42.2139,20.7397,74.84,47,62,1.52,light rain,2021-07-17 12:12:28
356,Hofn,IS,64.2539,-15.2082,60.82,51,7,17.27,clear sky,2021-07-17 12:15:06
357,Sindgi,IN,16.9167,76.2333,84.2,65,100,16.44,overcast clouds,2021-07-17 12:15:06
358,Byron Bay,AU,-28.65,153.6167,62.06,55,50,14.5,scattered clouds,2021-07-17 12:15:07
359,Mpika,ZM,-11.8343,31.4529,65.43,45,60,9.53,broken clouds,2021-07-17 12:15:07
360,Klyuchi,RU,52.2667,79.1667,73.85,47,90,5.14,overcast clouds,2021-07-17 12:15:07
361,Katobu,ID,-4.9408,122.5276,73.4,95,100,4.0,moderate rain,2021-07-17 12:15:08
362,North Bend,US,43.4065,-124.2243,55.94,92,75,4.61,broken clouds,2021-07-17 12:15:08
363,Leningradskiy,RU,69.3833,178.4167,35.98,94,82,6.93,broken clouds,2021-07-17 12:15:08
364,Mutis,CO,6.2262,-77.4044,76.73,92,99,5.21,moderate rain,2021-07-17 12:15:09
365,Madimba,TZ,-10.4,40.3333,81.25,51,41,17.69,scattered clouds,2021-07-17 12:15:09
366,Alto Piquiri,BR,-24.0281,-53.4406,61.2,89,40,1.01,scattered clouds,2021-07-17 12:15:09
367,Shestakovo,RU,56.4915,103.96,77.65,51,87,6.87,overcast clouds,2021-07-17 12:15:10
368,San Antonio,US,29.4241,-98.4936,78.55,88,90,6.91,overcast clouds,2021-07-17 12:12:45
369,Iwaki,JP,37.05,140.8833,80.24,88,62,1.01,broken clouds,2021-07-17 12:15:10
370,Hambantota,LK,6.1241,81.1185,83.8,71,96,17.34,overcast clouds,2021-07-17 12:15:10
371,Siva,EG,29.2041,25.5195,99.48,17,0,12.17,clear sky,2021-07-17 12:15:11
372,Iranshahr,IR,27.2025,60.6848,102.4,29,42,15.43,scattered clouds,2021-07-17 12:15:11
373,Saint-Pierre,RE,-21.3393,55.4781,75.29,71,75,18.41,light rain,2021-07-17 12:15:11
374,Grand Gaube,MU,-20.0064,57.6608,73.8,67,43,7.0,scattered clouds,2021-07-17 12:15:12
375,Hervey Bay,AU,-25.2986,152.8535,59.02,52,3,12.35,clear sky,2021-07-17 12:15:12
376,Chekhov,RU,55.1431,37.4711,91.29,49,28,4.03,scattered clouds,2021-07-17 12:15:12
377,Maddur,IN,12.6,77.0667,80.24,71,96,12.21,overcast clouds,2021-07-17 12:15:13
378,San Rafael,AR,-34.6177,-68.3301,39.96,45,0,3.56,clear sky,2021-07-17 12:15:13
379,Putina,PE,-15.4667,-69.4333,43.3,51,2,0.94,clear sky,2021-07-17 12:15:14
380,Aguimes,ES,27.9054,-15.4461,77.67,63,20,29.93,few clouds,2021-07-17 12:15:14
381,Kota Tinggi,MY,1.7381,103.8999,86.29,83,69,3.8,broken clouds,2021-07-17 12:15:14
382,Tomatlan,MX,19.9333,-105.25,73.99,91,99,3.06,overcast clouds,2021-07-17 12:15:14
383,Soe,ID,-9.8607,124.284,61.88,77,95,3.94,overcast clouds,2021-07-17 12:15:15
384,Stornoway,GB,58.2093,-6.3865,62.92,82,75,23.02,light intensity drizzle,2021-07-17 12:15:15
385,Bintulu,MY,3.1667,113.0333,80.28,80,92,4.41,overcast clouds,2021-07-17 12:15:16
386,Corner Brook,CA,48.9667,-57.9484,68.16,83,99,7.92,overcast clouds,2021-07-17 12:15:16
387,Necochea,AR,-38.5473,-58.7368,43.75,79,96,18.84,light rain,2021-07-17 12:15:16
388,Safford,US,32.834,-109.7076,73.11,94,1,4.61,clear sky,2021-07-17 12:15:17
389,Saskylakh,RU,71.9167,114.0833,58.46,42,8,2.75,clear sky,2021-07-17 12:15:17
390,Inirida,CO,3.8653,-67.9239,73.04,96,82,0.67,broken clouds,2021-07-17 12:15:17
391,Breytovo,RU,58.2993,37.8617,81.52,39,50,8.46,scattered clouds,2021-07-17 12:15:17
392,Shenjiamen,CN,29.9576,122.298,77.59,88,94,8.79,overcast clouds,2021-07-17 12:15:18
393,Muzhi,RU,65.3667,64.6667,66.4,52,75,6.53,broken clouds,2021-07-17 12:15:18
394,Antalaha,MG,-14.9003,50.2788,75.56,68,23,12.26,few clouds,2021-07-17 12:15:18
395,Itoman,JP,26.1247,127.6694,84.22,79,40,10.36,scattered clouds,2021-07-17 12:15:19
396,Coquimbo,CL,-29.9533,-71.3436,47.93,46,0,6.91,clear sky,2021-07-17 12:12:04
397,Bac Lieu,VN,9.285,105.7244,82.53,74,43,11.14,scattered clouds,2021-07-17 12:13:47
398,Bouna,CI,9.2667,-3.0,74.5,87,100,6.49,overcast clouds,2021-07-17 12:15:19
399,Ayan,RU,56.45,138.1667,62.28,66,98,11.52,overcast clouds,2021-07-17 12:15:19
400,Krasnyy Chikoy,RU,50.3643,108.7512,68.43,79,83,2.51,broken clouds,2021-07-17 12:12:10
401,Superior,US,46.7208,-92.1041,65.7,83,1,0.0,mist,2021-07-17 12:11:55
402,Uchaly,RU,54.2996,59.4521,70.32,62,60,7.05,broken clouds,2021-07-17 12:15:20
403,Flinders,AU,-34.5833,150.8552,52.25,68,43,22.48,scattered clouds,2021-07-17 12:15:21
404,Biloela,AU,-24.4167,150.5,56.25,37,5,5.14,clear sky,2021-07-17 12:15:21
405,Luancheng,CN,37.8792,114.6517,78.46,86,100,4.81,light rain,2021-07-17 12:15:21
406,Aitape,PG,-3.1374,142.3475,79.3,87,71,2.77,broken clouds,2021-07-17 12:15:21
407,Saint George,US,37.1041,-113.5841,83.35,50,1,1.99,clear sky,2021-07-17 12:15:22
408,Jardim,BR,-21.4803,-56.1381,65.7,85,92,2.33,overcast clouds,2021-07-17 12:15:22
409,Saint-Claude,FR,46.5,5.8333,70.2,77,44,12.26,scattered clouds,2021-07-17 12:15:22
410,Krasnoselkup,RU,65.7,82.4667,52.59,81,100,5.77,overcast clouds,2021-07-17 12:15:23
411,Santa Cruz,BO,-17.8,-63.1667,60.85,94,90,6.91,overcast clouds,2021-07-17 12:12:27
412,Saint-Georges,GD,12.0564,-61.7485,80.89,76,12,13.04,few clouds,2021-07-17 12:15:23
413,Sinnai,IT,39.3042,9.2036,85.35,41,0,17.27,clear sky,2021-07-17 12:15:23
414,Ormara,PK,25.2088,64.6357,86.9,77,51,10.96,broken clouds,2021-07-17 12:15:24
415,Ambilobe,MG,-13.2,49.05,86.34,34,19,3.42,few clouds,2021-07-17 12:15:24
416,Ust-Koksa,RU,50.2696,85.6108,66.11,57,61,6.44,broken clouds,2021-07-17 12:15:25
417,Magburaka,SL,8.7167,-11.95,79.79,89,99,2.51,moderate rain,2021-07-17 12:15:25
418,Katsuura,JP,35.1333,140.3,81.1,87,7,6.71,clear sky,2021-07-17 12:15:25
419,Pisco,PE,-13.7,-76.2167,61.02,88,90,0.0,smoke,2021-07-17 12:15:26
420,Namasuba,UG,0.6894,32.4214,76.82,43,79,7.0,broken clouds,2021-07-17 12:15:26
421,Livingston,GB,55.9029,-3.5226,77.14,59,0,16.11,clear sky,2021-07-17 12:15:26
422,Zagare,LT,56.3592,23.25,81.36,48,56,5.21,broken clouds,2021-07-17 12:15:27
423,Kidal,ML,18.4411,1.4078,105.3,10,2,4.29,clear sky,2021-07-17 12:15:27
424,Tabou,CI,4.423,-7.3528,78.53,76,100,10.45,overcast clouds,2021-07-17 12:15:28
425,Port Macquarie,AU,-31.4333,152.9167,57.09,44,0,18.41,clear sky,2021-07-17 12:15:28
426,Tahta,EG,26.7693,31.5021,105.66,10,44,8.39,scattered clouds,2021-07-17 12:15:28
427,Berbera,SO,10.4396,45.0143,95.09,34,100,30.96,overcast clouds,2021-07-17 12:15:28
428,Honningsvag,NO,70.9821,25.9704,50.31,79,99,26.17,overcast clouds,2021-07-17 12:15:29
429,Bela,IN,25.9333,81.9833,83.84,79,100,17.85,overcast clouds,2021-07-17 12:15:29
430,Mocuba,MZ,-16.8392,36.9856,78.44,39,3,9.44,clear sky,2021-07-17 12:15:30
431,Babu,CN,24.4167,111.5167,81.68,82,100,4.16,moderate rain,2021-07-17 12:15:30
432,Abeche,TD,13.8292,20.8324,84.22,41,90,4.61,overcast clouds,2021-07-17 12:15:30
433,Yerbogachen,RU,61.2767,108.0108,77.94,57,23,4.43,few clouds,2021-07-17 12:15:30
434,Turukhansk,RU,65.8167,87.9833,62.26,82,83,11.23,moderate rain,2021-07-17 12:15:31
435,Eyl,SO,7.9803,49.8164,89.28,42,100,29.04,overcast clouds,2021-07-17 12:15:31
436,Manicaragua,CU,22.1494,-79.9736,74.53,92,10,4.34,clear sky,2021-07-17 12:15:32
437,San Lazaro,BZ,18.0387,-88.6622,76.78,93,72,0.51,broken clouds,2021-07-17 12:15:32
438,Ternate,ID,0.8,127.4,80.1,79,75,14.38,broken clouds,2021-07-17 12:15:32
439,Saint Anthony,US,45.0205,-93.218,65.98,91,1,0.0,clear sky,2021-07-17 12:15:12
440,Adamovka,RU,51.5223,59.9396,80.8,43,94,10.02,overcast clouds,2021-07-17 12:15:33
441,Mehamn,NO,71.0357,27.8492,51.98,78,93,25.79,overcast clouds,2021-07-17 12:15:33
442,Margate,GB,51.3813,1.3862,78.19,66,0,5.01,clear sky,2021-07-17 12:15:33
443,Vila Velha,BR,-20.3297,-40.2925,77.97,67,0,4.61,clear sky,2021-07-17 12:15:34
444,Bandarbeyla,SO,9.4942,50.8122,90.0,44,82,31.85,broken clouds,2021-07-17 12:15:34
445,Kuybysheve,UA,47.358,36.6491,87.03,45,91,7.9,overcast clouds,2021-07-17 12:15:34
446,Maragogi,BR,-9.0122,-35.2225,77.0,82,32,5.88,scattered clouds,2021-07-17 12:12:26
447,Udaipur,IN,24.5712,73.6918,94.1,50,90,13.49,overcast clouds,2021-07-17 12:11:28
448,Tiksi,RU,71.6872,128.8694,38.82,74,100,14.54,overcast clouds,2021-07-17 12:15:35
449,Biak,ID,-0.9131,122.8766,73.38,91,100,9.57,overcast clouds,2021-07-17 12:15:35
450,Husavik,IS,66.0449,-17.3389,55.31,74,72,5.32,broken clouds,2021-07-17 12:15:35
